Visit_ID,Communication,Cleanliness,Wait_Experience,Overall_Experience
bde1821b-3540-4625-b22e-b4f2433bd897,1,3,5,4
7db73eb1-5a88-4bf6-90b5-e36305afbafb,2,3,4,2
432d2edd-afb9-4887-a2d7-2fd5cba3a7dc,3,2,5,4
be9a216e-38c0-4a19-92ab-1e1f35ac9171,3,1,3,1
ac3da5d6-c49b-4e02-b1ee-ea0b3dcf832e,4,2,3,2
3e035c89-e61c-4e55-a451-3c29efa66a78,4,4,1,4
16618951-4461-472e-9cd0-c77e62cd0f18,2,3,2,1
4181ee64-8a69-42cd-a0d8-07599ba231c5,2,2,4,3
3d75c508-b865-437e-a377-a3ac7f454b86,2,2,1,4
05cc132e-7eb4-4a55-8f8f-bd26916c4a0a,5,3,4,2
6c1b5485-d82c-4bc5-9dc9-6f68d44d4233,2,5,4,3
157fc4b0-e3e5-451c-85cb-39fed56ddd04,2,3,3,4
2a6324f8-ea52-4be0-90e8-5aa0a291ca6b,2,5,3,4
814f218f-afdb-487c-9025-d82e7e850097,2,3,3,3
8ae8ed15-6ffd-4a6d-b152-8c84c12c9f02,3,1,3,1
df380e1d-8ad3-4340-a219-0b924665e16f,1,5,1,2
6f4af00a-49bd-4c2f-b902-687d75ed3fd1,1,5,2,1
0c6bf1c2-665b-4808-ad30-6a4f9c8110c8,3,2,2,2
c064ca20-0ea2-49b3-af41-7820b8f7409b,2,5,1,3
7e0186aa-e22a-442a-8b42-e250e69155e8,5,4,2,1
5699cfb2-34d1-4c22-9444-4fd51b5230cb,5,2,5,5
738b256a-9399-42f9-917b-7bc6c25bbd36,4,2,5,5
d895c30b-a12a-487c-a36c-8b96bdf34c53,1,1,5,4
0c032cf7-bc82-42a5-b32c-0792ced844bf,4,2,3,1
251d2fc1-d74b-424e-97d1-565daf06dd8c,2,2,5,4
050e5c67-22e1-4e25-bd7a-e2a9ac9bfcf0,4,4,4,1
1d2a2197-2444-4907-abc8-8d2fc3356e49,2,2,4,2
e60899ec-7740-49fd-9168-2ed64e3295ec,4,5,1,2
2d5f32dd-d05c-47fb-af4a-893cd3c1365d,3,1,4,3
7e2d5d42-7215-4864-95d1-1fb77e236c5c,2,4,1,5
111e5cf6-9400-4295-becc-26ff8ae14e68,5,3,2,5
a4c38239-6a4c-4451-bec3-8ca8a6938341,2,3,4,3
ad51a3c0-8129-4bfd-88c0-ebef4b6b790f,5,3,4,3
f2a77ee1-e671-466a-ac24-ef327234cb03,5,4,1,3
d49409a9-f0fb-4607-abd5-342417069ec3,4,3,4,3
dcb992d6-fb65-4fa8-ac4f-f89b14224013,1,5,1,1
e063c123-f061-4018-a45d-1b565021f606,1,3,4,3
7d613be8-8687-4810-bd02-0f79de928e1b,1,3,3,4
f137c099-852e-4d0d-b077-949d333a201b,5,1,2,3
ee812f5c-d075-4e83-9785-f3335dffb927,1,3,4,1
1df48bb7-e573-4bab-9e7d-ce71fdd733e4,2,3,2,5
0d93e795-7a5e-4ddc-b8b9-015184a322f9,2,2,4,5
4e9cd27d-4565-43a0-b128-f5c086cd4b7d,2,5,4,5
67ff94ad-374e-41c9-ab00-c3b607ec827d,5,4,3,1
45f5f07e-e046-4ffb-8c3c-17b0ef3073b7,5,1,5,3
40aa5c42-defe-4854-a2a8-f893112127ca,1,4,5,2
ac5cc1c1-eafc-45c1-9a95-df85ea92c888,4,3,2,5
a748d71c-fd93-43e6-86b3-7ab199be5c8f,5,2,2,5
a6e45b7f-e366-49dd-96ce-6864f3791157,3,3,3,2
ea9a5027-f28d-46c0-9693-28c9db0f36f8,2,3,1,3
f9ba4182-bcbe-4110-90c1-fae173ada9e0,2,1,2,5
661f63f1-914f-4214-a52a-6f7db588b67f,1,1,5,3
6004dade-35d2-4f71-a558-76a9cc98205e,4,4,3,4
4b681f61-4857-4936-a328-f946fb13b0b5,2,3,1,2
b072830d-c50b-4fe2-a218-f3e283213648,5,4,3,1
529ddd31-b5cb-49f4-ac4f-b302be2a45fe,4,3,5,3
4b852196-4396-4a9c-974d-aae7b0ffe03a,2,1,3,2
bcbb1dc7-01f6-4715-a71d-9914fdf9abcf,1,2,4,2
7cd1e276-4b72-4f5d-80b1-bddfdc2c3006,1,4,5,2
b9d18cc7-9b38-40c3-9b8e-4c76b584f584,1,4,1,1
7077f405-ee4e-439e-8c1a-0cd0bd638d3f,5,5,3,5
67b682ee-243b-4a34-a866-48a481ae0634,1,5,5,4
c63cb391-6b9a-469a-a5f6-99334a4f0d08,3,2,5,5
ee99f24b-8200-4bb1-afe6-44da4345c241,5,5,1,3
e8020272-47f9-45c8-9906-32d1f118716b,3,2,5,2
d2207f3a-6c35-43ca-9e3e-bab84c388ace,1,3,1,5
a04b9894-9529-4fea-8c69-f91ee557c261,4,5,5,1
9ab13818-ba62-4747-9ca9-8913661ae8dc,5,5,3,1
70920ad4-2029-4cd0-97ba-70be62495ce9,3,4,1,4
53d7eba1-6b04-4a04-aba5-999da28fe6cf,5,2,1,5
32b2ddb0-6d98-4eab-97d0-3acd0cd5e810,3,4,5,1
4b3d6d10-6df0-49e2-971e-c71cac34f179,5,5,4,1
ad3d59ef-4bd5-4658-9c46-a9ebc4f183ec,2,3,1,4
73c68836-dee6-4b2c-86af-67de5b8d3b3d,3,1,4,3
f0362364-e941-4dd9-8eb3-41e1335e45fe,3,2,2,5
9ac15f89-5556-46d3-89c4-1ea88103344a,5,2,3,3
6ff26eb1-187d-412b-b5c2-fc0ee000df5b,4,3,4,2
ea1a6bb3-8cea-4a75-9d9c-12172611fe99,2,3,3,3
a9fdb824-423c-439c-821e-31739beb489f,3,2,1,1
48d1faab-3831-48d3-bba1-23dcd8e85cc0,1,2,3,1
8593678f-1a70-463f-9062-ba8aa26a43d0,1,3,4,3
7b2708a6-2aab-46d1-913a-a4429a15dcf5,5,3,1,3
3cc38d39-57b3-4acb-8d5b-93eaf0a354dc,4,3,4,2
856e8a04-3c04-4d5c-8436-57b1de848da8,2,5,1,2
0e2666e0-4e82-4681-bf96-6fd060fb9a49,3,2,4,5
a3c4d73f-fc28-42c7-a828-9b678d65d780,1,2,1,1
8cc8a662-e4c3-4cfc-9729-378f023c610e,3,3,4,5
bc1f2d00-6a61-4623-a429-1623c0281b43,1,4,2,5
b0555614-5908-4d93-b926-d61250b0f3c5,5,1,4,3
8ae75753-ad52-47f2-a009-f79c0a1cccd1,5,2,4,1
26c4dd58-d774-4fa8-9208-bf875b00a6c3,3,5,2,5
7dc108cd-41ba-4815-ae95-064fa5b2ee4b,5,1,3,3
5e2b8b30-521f-4dd8-8ab8-5cd3fe6b4542,2,4,1,4
33492fb9-d5fb-4c1d-a442-804cb6ad6f67,5,5,4,2
666c9557-48cc-4a67-b6f4-9c86320eb568,2,3,3,3
49930871-3d51-4ded-9eb4-9d234ad92e87,5,4,5,3
cadf2f67-a92e-43e1-a867-d430877f5a67,3,3,3,5
d2d9d2b5-055f-4bab-957c-d32fd454aa1c,2,5,5,3
cfc2622b-628c-4a3b-829e-37f47b492f58,4,5,1,3
6f19cc08-e08d-4ced-8731-94833c8dfc1e,3,3,5,5
adfaf21a-bf8b-4570-afb8-ab0469b1161b,2,1,2,3
9746bacf-f326-4fa2-aae0-ed8bed6a30b4,1,2,2,2
80c946c2-8f2e-44dd-9955-c29ffbb16711,1,2,3,1
24f8c063-e047-4b61-a5c2-ae7c2a76319a,4,5,2,5
fc830d21-51c4-41fe-a8e7-c78b0a50baca,1,4,2,4
c8fc8b1f-4d62-43d9-940e-8edd89169bb7,3,3,3,4
fbe407b9-7ae2-4a2d-9cd1-a0efcbb02a16,2,4,4,1
d3279603-689a-4a52-b020-502bdb539ed9,3,3,1,2
7475ba6b-ce84-40bf-a135-7ff7d8ef5517,5,4,5,3
84687299-c327-46a7-89df-5fbddccdb4f5,5,3,3,4
a77c45e6-affa-402a-8182-8d652646f7bb,1,5,2,3
bd198fc3-9bd2-4f36-a911-0b5b897e2d3f,4,1,5,2
8665b9f7-f418-4856-8cec-149fec7178a5,4,2,4,5
189261f5-0a51-4906-a6fd-d9585a722462,5,4,1,1
c8e29ed8-5c8b-47d3-9ff6-bb513e9410d7,4,2,1,2
948c477e-466a-4788-bf60-938399728819,4,4,2,4
0eb3aa8e-7ba8-497f-be8f-5d3c4de9ecb0,1,5,4,4
859535c4-955c-4758-b5a5-7c41df68a18c,3,5,1,1
08f88f4e-6b27-41a5-8e28-8827b900222b,3,4,5,5
41c48c32-c6a4-45d2-94f7-f4c5ab552058,2,4,5,2
b41cd144-4ce1-4ddd-ac65-f057e6dccab2,3,4,2,4
56cafb77-7377-4bc7-b2c8-6d6e54440bf4,3,5,4,4
cad8db07-df62-4d82-b7e0-5a056833cf8c,1,1,5,5
a5e58baa-1dc2-4d61-ab35-4f1a2afc3f2c,1,1,1,4
aadb7fee-94e4-4c8d-8138-620200e56291,3,4,5,4
625f1332-fe06-4a56-a23d-51b2feb02b37,2,3,1,3
205b086f-0310-4a72-97f3-787f83e09a06,3,1,4,1
4ea78804-41c9-4f94-a386-784c80e692e7,3,5,2,3
f528c122-108e-4df4-b8a4-22f924dda491,5,5,2,4
f89a4a2b-d994-418a-8b3e-3c5a054023ac,2,5,2,5
2c946d25-92c9-445a-a04a-854a1e6d5197,3,2,3,1
01afe618-c1c3-4ad5-b0e1-94d31f05b039,1,2,2,2
d6fa99ef-80fe-4761-9833-87cf780468bd,3,5,2,2
1e1cd9b9-6d3b-4eeb-93e3-dfd0d7d92cb9,4,1,1,5
faf91208-6494-48f2-b195-f6f2e03dd555,5,2,4,2
c93a7862-7472-4b52-b65e-26ffce6e427a,5,3,4,3
801df55e-d76b-47e4-a1f3-0759fb3538df,5,4,5,4
dbb479c2-725e-45a7-ae61-5fb3531ec0dd,2,2,2,2
2c741526-8d19-4fa3-b186-7da47375dcd5,5,2,4,3
eb170b2c-844d-4d97-9efc-bef69d36a328,3,1,4,1
29a10ae0-de84-466e-b422-b93b1f63603d,2,1,4,5
b1db8244-4dc8-4748-963e-8e81724b9fe8,4,3,4,1
ff6c3173-d9b7-4193-a143-f5133749fdeb,1,3,1,1
886b37e7-d3da-4dd3-9bae-b575c0f9ae6e,5,3,2,3
0d226a86-1355-40a5-ad35-967e379bc503,3,3,4,2
fb550b45-997d-4a3f-89f4-653d948c90d0,2,2,1,3
ce1a241e-b737-48e1-b0c3-c7b6788f55e5,3,3,3,2
263834d5-b753-41bd-a7c6-860fb13556e9,5,3,5,4
2b336adf-1b9b-4be8-983c-6d4bf9d0d181,1,5,1,5
69adcd75-3d69-458c-817e-648908eacee0,2,2,5,4
74703a67-91eb-4e5c-9407-469275c96906,3,2,5,2
53078845-8a3a-4a5b-bcc4-a5bf4063c86d,2,2,3,2
1de76bee-ebc8-4aa3-b883-e54fbf6dc3e8,5,4,3,1
9bfc7af2-1d5e-4439-a22e-86fc78ecb5fb,5,3,3,2
f2ac778a-f6cf-44fc-9351-a131c7b9c219,4,3,1,1
526d0347-7e5b-44ae-b897-a5281011b8d5,4,3,3,1
6df7df38-4cc5-4c2b-9b72-ccf415a88258,5,1,4,5
af093f5a-4de8-4bd2-ad7b-4a8836d4c71c,2,1,1,2
9eb6fe0f-b937-47ea-852b-533bf64fee8b,3,1,2,4
fac5059b-9807-4b8d-86e2-9113ef1b2c55,3,4,3,3
3eecc907-7c2d-4e90-b9a9-fb694794f296,2,3,1,1
3c9d6b09-fe65-4e69-a03b-40f24f800b3b,1,2,3,3
00bb52ab-b087-4d8a-a730-5a530a663ce8,2,2,5,1
8d965717-e38d-4196-a31e-a808376093c0,5,5,4,4
bf4cd3c8-6bac-4949-9ee0-7c3c47e8dd5a,5,1,5,1
addc876b-cdfc-4eec-a773-aafbe677f6eb,4,4,3,5
17d4414e-7f1b-4d5f-9ea9-17a90e3adf75,3,5,1,1
7898799c-2848-46cd-898d-8fd3b65a9be1,4,4,4,2
430f21b3-06dd-4677-9d17-f2cbd6267dfa,3,2,5,5
b1944c27-5907-4e14-811e-04c94c3da201,2,3,4,1
3ddd8c53-205c-40e9-b337-53dd72d6acd3,1,2,4,1
7dd5cfb3-5e0e-410d-89dd-59692bd0e3ae,3,2,3,3
9cfa16ca-8cd1-4f85-b086-99be073d3797,1,1,4,1
4ca83b86-e42d-454a-baaa-9e4557d36a54,1,2,2,5
49f9defc-c2a9-47f1-aa32-a0c04b1c90d4,1,4,2,1
0f952218-7baa-46a9-81dc-7bd04191c61b,2,3,5,3
22865a42-5816-4918-a31e-7eb653cd5eed,1,1,5,4
cef17454-877e-413b-86f1-65c2800b7086,1,5,1,3
1d2921ed-2365-4e99-b91c-65ce85594e80,5,2,3,3
ef01b018-70f6-4ea9-b998-13f67763a680,5,1,5,1
31ad20b2-7f58-40e5-a83d-73983c246408,3,1,1,4
957cf3e0-b655-4a0f-9415-d21b195bbd09,5,1,5,5
b53573e0-43d0-4c3f-9f8e-a104773c0291,3,4,1,5
1da3d3f1-0c18-402f-8ceb-33d68b3ee7c1,1,5,3,2
63b5ac41-1efb-40c9-b605-b5fd020a4e68,5,1,3,3
187924cc-eb0c-4231-aedf-73fe1ed66af3,4,4,5,3
1b4df9d0-3007-4c4f-93b8-7cad6178c42b,2,5,2,2
1f4de475-265d-4f3c-814d-e00d8d2eac66,5,3,4,1
6db0f7b7-938c-456c-8961-2f8bacef6b4a,2,4,5,5
61c296c8-64c4-492d-b7bb-85ca0a18c7fa,5,1,1,5
0201c1d9-c19a-4d0e-bd61-ba84b3728028,5,2,3,2
cfb5cd46-eb40-43b8-8143-a6cddb270cd0,4,4,5,2
2b25cf40-2cd8-4d6f-9c34-39a7ca1c92e8,1,3,3,2
c90d3b32-2f5b-4742-8f79-f2f2843de268,3,5,5,4
1560c6cd-e889-45fd-a44e-5e03c314bc4d,5,3,3,3
be944773-c251-4f4c-a018-c9f663553152,5,5,2,5
ba792dc2-844c-4462-a76d-c6bbfb01f410,2,4,1,1
a649e3c2-cef6-4d4e-966d-cfa465e2f7e7,1,5,5,4
fec01874-105d-473d-be84-76bd19d16449,5,1,3,3
c2ac5140-bc24-4d3a-a1dd-41a22fd5a87b,5,4,5,4
a67a58ca-42ab-4c56-8c7d-7f3d9aa8e947,3,2,1,3
9872a6bd-4bff-401d-8974-3962ae9aab38,1,3,5,2
6b9b7b5c-f1b4-472d-a595-ed86351ba3a3,1,3,4,1
fda9a957-fdb1-414d-aaed-a84089795c22,5,4,3,2
5bf14437-b362-4b82-a0a3-08ce99ecc9f6,1,2,1,5
50c5f615-5780-4143-a435-fd9f1618dd94,1,4,2,5
a75ec461-30bd-4180-aa23-77bae57f9fc2,3,1,4,5
b10c94da-7af0-418c-b852-909528fdf88e,4,1,5,5
e1d115a3-a5be-487d-a0bb-4dc98eeb9d14,3,2,5,4
4aa5c981-3856-4d0a-825b-16c12277dc76,4,4,4,1
18a745a6-4f29-4a44-b51f-e0cd1c002098,3,2,2,1
bf703a7f-89c5-42f9-a709-4f0c06ef19c8,5,2,2,5
95a2b533-cf39-40c3-98a4-644a232d34dd,3,1,5,3
8913324c-7296-4e23-b187-eac70114e881,1,1,5,2
18454505-39cd-4f82-9ed3-65d63b3a9637,1,2,2,5
161a6d59-3ed5-4393-ad24-dfc84ce4c28e,2,2,2,3
4528aa35-5e4b-4d48-86ca-4c7e6951391a,5,5,2,1
4ab677f2-8fdc-40fc-ad82-91ba3ce65ac0,1,1,5,2
af1298fb-2eb4-4035-9ba5-1ea48a811186,5,2,3,1
f8d02cf8-43f4-4491-b069-aa35e3cc5a58,3,5,4,1
942b98e7-f34b-4a9a-9b44-02442cd01fa8,1,2,2,4
bf2c3714-7b2f-49ff-bb0c-4b2001c31ac6,5,5,5,2
3492fd04-1989-412d-85c5-65e440064116,3,2,1,4
0d407cc2-ba3c-44a7-98d3-029b18a80957,4,4,5,5
e9024fff-e1bd-4509-ac59-f8da18d58903,2,1,3,2
a836f852-f261-43d6-b7a2-227558472602,3,2,3,3
c19bf597-e12d-414f-93ba-aeef098d1ea2,4,3,2,1
8569afa3-f1b3-44c2-9687-e96c9eba5373,5,3,4,1
43ef8483-6030-48c6-a57f-8ee60b9c6661,4,5,5,4
7d5f3713-1ff1-4f0a-9198-54bfb463058a,1,1,4,4
eef49e7c-4536-4db0-8447-17a257b02e36,5,5,1,4
f501f3c0-f4e6-4a5d-9471-23ee7abee31f,2,1,4,2
155201df-9974-421a-8737-0776f8936d3f,2,3,4,1
c0d8e6db-91b2-4d5b-92a1-ce1f29834d89,5,3,2,3
283bf922-c341-4f76-aabd-f1041400e864,1,5,1,2
c5a507e7-b31c-4fc7-bca0-115cbb36e840,5,4,3,1
7ea6f17d-c98a-48de-920a-a1d95359de04,5,3,4,5
1e79863b-074d-4720-9a8d-39abd63624e5,5,1,1,5
065b5884-b12a-47a1-be61-912aa2f8b9cc,3,2,1,4
0a5024ff-7fb0-42bc-81be-3c84a8d4df91,2,2,3,4
22b2a3cb-9d3f-4448-9d12-e8f2b5c4e236,2,2,2,4
c8b4095e-53ab-4035-8444-2c35127e6736,1,3,1,1
d91b9334-2e18-492c-8408-02c5c96693b9,2,4,3,4
ceaa6ee8-7055-4e01-826f-fa984e0117c1,1,3,5,3
53cc12e1-4e4a-46d2-a4e2-619db2df81cb,1,1,1,3
9ce255bd-eb42-45d2-afe7-e78c745a052b,2,3,5,5
cfad4cc0-3b7f-491e-ae15-1c4ca193255b,5,3,5,2
02ce92ae-667c-4612-a5b5-1117ee918f92,5,3,1,1
6e460b0e-3bff-44c0-b22c-1d3a6eeb3b4d,3,3,3,2
375defcc-b816-4280-8dae-a1ea003cb744,1,1,5,4
3cc32d31-7709-4527-a770-b9db5d66a01b,4,3,2,1
00f1688c-91c8-43ed-97de-54baa3acbd67,4,4,4,4
581c41d4-9eb0-40a0-91be-6815d4916041,2,5,5,2
28b02f8e-c98c-4070-92fb-a3e03f1c852c,2,1,5,5
afdd84fc-4a18-40dc-888a-50b6c19ddfc8,4,4,4,3
f7fc0b00-309b-4271-9e1e-e705aae0a9a2,3,2,3,3
5dbc2515-83a3-465d-8068-51376400709e,1,2,2,3
d6aa448c-9d22-491f-b13f-1a0090335751,1,1,2,1
aafec4f2-5c83-495d-8dd0-772574d9feb1,2,5,5,4
81997859-bc52-47e8-af2e-d6c11377af16,2,3,1,3
78e15c93-069e-4956-942c-a15207825f87,5,1,1,4
0dfc2103-e654-47d9-9ae8-f2764e4c4d13,3,3,5,3
934ceeea-1216-4938-a216-68a7640e51c2,1,3,1,2
6f2d4dea-0850-4247-8ea3-348d1f4ba855,5,2,2,5
8a232e75-7eb3-4a06-a6d3-902b0071117b,4,5,2,4
479f14f6-2823-4c2b-9958-2565e15a48e7,5,3,4,1
e878fcca-b92d-4eda-984a-87da7f045121,4,1,2,3
4727478c-f2fc-498a-92c7-5ca2777d787e,4,2,3,2
ed84d8e9-c09c-4def-a1a8-19bed254cb83,1,3,2,3
99489d27-c0d9-4ecd-a65c-64852c424ad9,5,2,5,5
4a770018-6ced-4cee-84b8-863b5d1efcae,1,2,1,3
f2880197-de35-4a17-a723-580e93219910,3,1,1,5
cd605353-9b7a-4b91-89e3-c79c7043f4cd,3,1,2,4
ac86e79b-dbba-4138-b94e-6d6a0f3cc327,3,4,2,5
a00f3f5b-6571-49a5-bcf5-003ef7e0bda7,3,3,1,2
bbcf5f08-5a8f-4071-a2e9-1c593d21d29c,4,2,1,2
feeb5bd1-221f-40ac-ac06-24569af892db,3,4,2,4
7af19e42-510a-49cf-84ce-adac55bc786c,1,1,3,1
affd2bf1-a518-45a6-a472-2be7f6d1a11b,5,5,3,2
9b494239-0b94-4845-9921-d66ac25d29a1,5,2,1,4
65484fdd-5821-4cae-8b17-0ea6fad3bec3,1,5,4,4
aa185210-03cf-4d85-81bd-0162c8f0a3c4,2,5,3,2
8266bc65-fa87-4c7b-a2ff-8d0d9aac03aa,2,2,5,4
5ad12960-1075-4e89-8ee8-a2d3d3497076,2,4,1,4
98e09b4b-98ef-46bc-b1d1-16a663de217f,2,4,3,3
f020a5b1-e34b-45d5-a928-df9ebb55d0f5,4,2,2,4
b1755210-f03f-4c34-abc7-af047d85945b,4,3,4,2
373fe994-afc3-4369-a376-c33bcdf41d03,5,5,2,2
079557f9-48f4-4719-b3e2-745d6541f145,5,4,2,2
baeff2c4-5601-4b1d-b5da-b651ea1ff86a,4,2,4,3
204f662d-2269-4f13-b767-f6baf03622bb,4,1,1,2
bd157a87-849a-4439-870f-7d41d44f52ea,5,1,2,4
d7dea4ca-e887-408b-a26d-7a25312b2125,1,2,1,5
0a49b7ac-3b13-4bbb-84b3-e4f45b560112,4,3,1,3
87cc0be7-7eb0-4666-a407-e67ef1a3c294,1,1,1,5
0fc27794-00ba-425b-9ce4-8415632209ab,3,3,2,1
2250e44f-65d3-4ddc-8ccd-ee2e5375c8a1,1,2,1,5
3c377fe4-078c-4615-93ab-1edfc07c0dcc,1,2,2,4
00c8eec8-a609-4fa4-bb56-b8afa5f85111,4,5,1,3
af0f8856-9221-48fd-b299-a786d29ad3ae,3,2,5,2
56b3f2b8-a9e1-4910-991c-306d59374027,2,3,2,2
9670210f-0cdc-462f-b794-99682e269421,1,4,5,5
beeb4283-ad61-4b5d-8e06-613b78e3ea17,3,1,1,5
26e74df7-26a0-4374-b4d6-7876bc302b42,3,1,2,5
6e0d3d05-ec35-4cc1-a689-85af805df68a,4,5,4,4
f5f9311e-c821-4a94-a60c-5ecfdcdcfe46,3,4,5,2
a9e9e968-08a8-41ec-b0a1-d17b774b119e,2,3,3,1
e0bc02d5-7d71-4efd-9b68-cb3a2a1bd262,4,3,3,4
0726e131-04a5-4213-9500-bbc1aa9fb2cc,1,5,4,2
74c25c07-5adb-46fd-a754-e0c7edcf5715,4,2,4,2
af879805-61db-49db-bcde-c3663c521598,1,4,3,2
b41a71aa-7461-4054-aeb8-77631c1efb39,4,1,2,2
d5e74c93-aef9-495b-88c4-e8ecd5d09ebb,3,4,1,3
479602f3-4128-4f1b-ac7d-97f6b860bc1a,2,5,2,2
63479d0f-2ad5-4428-975a-002eaf01d0ea,4,2,3,5
d052f58c-20d4-47b7-a4a4-723375376d40,5,4,5,2
97b86572-fb4a-4f99-a4aa-f9b7b3e1a13a,3,2,5,1
da78e075-c9ff-42d1-bd1f-29de125c384a,4,4,1,3
3d19b157-2265-4a4d-bc48-f51af3777228,3,1,1,1
35fe5e73-4ad4-4e09-bae7-287e08a485b2,5,3,3,1
50c09b99-6533-4216-9532-533fda7d7207,3,4,3,1
95eb45a2-d949-4c0a-890f-90e8789d1848,3,3,1,4
9a9ed31f-f90c-4843-b564-8a6d8c2483f4,4,3,5,2
637f21a4-a3e3-4eed-b6d3-91f8fd60e7dc,3,3,4,2
56116cff-2a90-443f-ac42-ba460fe9f06f,4,5,4,1
13cd7eb9-209a-4223-a9b5-665d90c4d662,2,1,4,2
d3e59186-3113-48ab-bd7b-1fa886e69b0e,5,3,5,4
91dbf7b0-dcdf-4414-9cf5-d8099d86515b,1,1,2,2
7507adad-7d44-48d0-8528-e168b951372e,5,4,2,2
a080189b-4631-45b0-b009-f12fd83d084f,3,1,5,1
d8a20533-72bd-4a6c-aff7-d6688bec07c6,4,2,2,3
0f2f483f-c16f-4ced-a1c4-c88b4db1e138,1,3,4,3
e2da2c4c-9a00-46b6-bc4e-1e2f8ab40c4f,1,4,5,2
db3e17a7-2193-4fa9-9ff2-0d7f89882ad1,3,3,1,1
ec9b14df-ac20-4c00-8eba-cf443c2c5a51,1,3,5,3
820aec26-e920-42e5-ad2e-e6665fc6fed7,4,4,3,3
c0cbc0a5-d725-4708-99c4-7a42649e6d24,3,4,4,5
78c2c3db-e13e-4af5-9110-8ba21fb5e24a,5,5,4,3
87118a76-0bc1-43fb-8b53-ed64d529e9cc,3,5,3,4
40eeaff8-6997-4dcb-b54a-9fe140b52818,3,5,4,5
01dc92cf-658a-41af-99a8-55612d4c7bbd,1,1,3,1
cf5ade9c-ae51-4725-8125-6512afde7875,2,2,3,5
ad1b9bad-b978-45bd-ba26-4f6fe2b29f9e,1,2,4,3
a0acfef4-8d30-45b9-9c2f-81161fb1346c,2,1,5,5
e2a673ea-e45a-48f9-b8ab-124acb1993bf,3,5,3,1
23f9edeb-d462-46d0-80f5-2223caf12cb0,3,2,1,2
680b1ec9-02c3-401f-9868-24c38e61a16c,5,5,3,4
5ac17743-c9dc-42a4-868b-d106d948dd18,1,4,1,2
1e2afd2f-ff9c-4efc-a9a2-30f3ef4d1b62,5,1,5,1
a25c59bc-faaf-413d-a3e6-4f497fa1b18d,4,5,3,2
2f3aa5ee-94b8-4fd4-afcf-f2a801f03194,3,1,3,4
9d66c0df-f9d6-4925-b0a0-2768aa7db60f,5,3,3,1
3e783ce6-db48-44e4-bcb7-ccb5ad5314fd,4,1,1,2
679bab0d-3546-4275-82b3-6b0a9456fdda,2,1,5,4
ea38ed30-b459-4cf0-be37-d41c4bad55d6,1,5,4,5
bc00f279-453e-4f2b-a1a2-3f05a7b7398e,4,1,2,2
0cbf9a0e-d0c5-40b3-a130-2320556ba445,1,3,3,5
e30dd135-b155-4b2e-b273-6b6afd9c6711,3,4,3,3
899b2922-dcfc-4944-ad4c-804e93270b7e,2,2,3,5
ddcc0170-cdf6-42af-be67-98950b7fc0a9,3,4,4,5
1fd8f066-51bd-4ba2-8f01-e0eb83d1e9d2,4,1,5,3
d42815af-1215-4d49-8ce8-20733fd0f200,2,3,1,1
f8f815ca-1a85-42c0-936c-8bb0e13d3967,4,3,4,3
8b8b0561-180e-4330-8467-0bd0f05d1372,1,4,5,5
58f9514d-0899-4407-ab4c-554ba8472b9c,3,5,2,1
78d23c8e-b0bc-41fe-beb4-0efb991c4ef9,1,2,5,2
907091ec-d427-428e-85ce-2cc50d95e8ad,2,1,5,4
4e851134-85b4-47bc-be4f-f078e5e8cfb0,5,1,1,1
6428768a-dd64-40a4-a878-9c9fb033a110,1,4,5,5
6a35c53b-46b4-4f4e-9f30-d74465ae4821,2,3,5,2
4b5ba41d-ce74-4a94-8995-c067a286c941,2,3,3,1
48da8521-e74b-4295-8095-8ca0cb300b4d,4,5,1,4
acba8a55-4f9b-4783-8fed-54666d75b610,1,2,5,5
21efbf15-c87c-4566-abf1-b18ea910744c,3,1,5,3
490a6dfc-b392-4cf4-bba4-edffe2f263b5,1,4,3,4
b9cb02f2-90ed-4893-b8dd-9935eafe9b0d,4,5,1,4
2f4efea3-9037-46ca-b75d-3927f8c2440a,2,2,2,4
bc73d241-caa0-4c53-8d72-1aa7e15d9eb9,3,1,1,4
3661bbee-281a-4f89-8e3b-a2058e7b1e05,5,2,4,2
0bcc4b09-d35d-4b2d-a87c-a508dae1be33,3,1,5,1
055090aa-b7f0-4541-abbb-bd9795873f95,1,2,4,4
c0417952-81bd-4991-9ce6-7d5ac5defed7,3,2,4,4
6ac4f630-f44e-4805-8484-0c70d5a4b270,1,4,2,5
ef569931-18a3-41ea-923d-435e0810beae,3,5,5,3
d2678752-416f-4253-bffe-be602c754333,1,3,1,5
90f98e99-58ba-4697-96c1-c3bcabac8c92,2,2,3,1
7a786f6a-ca2f-40b8-b15d-e6ef24664292,2,4,5,2
57f6cbaf-8325-49be-9bbc-b33cfd53555f,1,3,4,3
c4b6f2cd-210f-4d05-9d23-da84bf248b50,1,5,4,5
182bfe58-346a-474a-b347-caa5d783d8b7,5,5,5,5
52e8c5e2-7109-4837-9783-e01dcf337887,1,2,2,2
ad4bcb74-87d9-45ec-9422-20e9032e555d,4,1,1,2
7c82c7b6-5508-4689-933b-3b966a37bb44,1,5,3,3
8b647e29-8306-412e-af5a-a08441934cc2,2,4,2,4
bf0827b5-d579-4b30-ad4a-cb43f18c2fdc,3,2,1,2
2ab85894-e2ea-4913-a1b0-6d77dcb650ab,2,5,5,5
